16312.5	15052.2	13883.1	34883.9	39623.1	42798.8	45269.8	40560.5	38444.8	37555.3	44408.3	35080.3	37985.5	31074	32027.2	38303.2	38629.7	31583	36840.6	43487.3	32884.9	36743.8	35546.3	40717.3	44729	40546.4	41885.5	30918.2	39609.7	31676.1	32338	36925.3	34357.7	32323.7	33683.6	39351.8	41588.4	34640	34492.7	31313.7	33384.7	38552.8	27100.5	38620.5	32228.5	32666.6	36454.4	35196.2	30809.5	33334.6	32911.2	32023.3	36525.6	26864.6	32692.4	33050	32134.3	33152.8	32514.3	35586.7	32165.6	35168.9	32447.6	29560.4	24464.7	36122.8	38485.2	28957.5	32788.6	31625.3	30430	23755.6	33946.7	27197.2	26239.8	27756.3	28157.1	25264.6	26673.1	29185.2	22309	25258.4	23657.1	22457.7	23418.9	21322.7	17571.7	21984.4	19034	14880.5
12975.3	11965.9	11033.7	27582.7	31323	33818.7	35795.4	32048.2	30401.7	29690.4	35080.3	27741.9	30028	24564.4	25328	30256.3	30542.4	24981	29137.9	34380.2	25992.8	29060.2	28102.4	32185.8	35355.2	32055.2	33127.7	24456.1	31319.4	25053.7	25566.8	29199.6	27164.7	25573.2	26618.9	31096.1	32888.4	27394.1	27266.6	24772.2	26405.6	30479.3	21434.7	30532.9	25485.8	25842.8	28808	27824.7	24368.6	26356.8	26031.9	25316.4	28882.7	21262.2	25846.7	26130.2	25412	26218.7	25706.7	28137.6	25434.8	27798.8	25660.3	23379.9	19353.2	28556.4	30423	22898.6	25926.1	25008.1	24077.9	18786.6	26845.8	21510.6	20749.1	21953	22282.2	19992.7	21104.6	23100.9	17659.8	20001.7	18741.6	17786.1	18582.2	16905.4	13944.9	17432.7	15112.2	11824.3
13994.3	12909.9	11905.6	29859.4	33910.5	36617.9	38742.4	34702.7	32906.9	32141.9	37985.5	30028	32509.3	26595.4	27416.2	32768.3	33061.9	27037.9	31537.3	37214.1	28140.4	31452.7	30422.6	34843.7	38272.9	34698.4	35852.5	26468.5	33900.4	27116.7	27677.7	31603.9	29406	27674.3	28823.1	33667.9	35594.7	29650.7	29518.6	26810.6	28578.1	32993.1	23199.8	33051.2	27586	27966.1	31192	30120.5	26375.5	28530.8	28173.3	27406.6	31261.7	23005.1	27978.1	28284.2	27504.9	28377	27828.3	30456.6	27531.4	30094	27772.4	25304.2	20945.2	30912.1	32930.6	24785.5	28061.4	27066.9	26052.8	20335	29052.1	23279.4	22458.4	23758.9	24107.4	21631	22835.1	24986.8	19102.5	21629.9	20262.9	19232.6	20071.3	18269.1	15061.5	18836.3	16316.5	12761.8
11427.2	10543	9723.17	24428.2	27740.9	29955.8	31684.3	28390.7	26916.3	26294.3	31074	24564.4	26595.4	21760.2	22429.4	26813.6	27043.9	22118.2	25795	30435.4	23023.5	25726.4	24887.6	28501.9	31303	28380.5	29320.2	21652.9	27727.5	22182.9	22642.8	25849.9	24056.4	22635.7	23582.7	27542.9	29110.5	24253.5	24149	21930.2	23374.5	26987.4	18980.6	27033.2	22565.1	22873.2	25518.3	24639.9	21577.2	23339.6	23043.7	22421.8	25569.7	18816.9	22888.3	23137.3	22499.4	23211.7	22765.4	24912.6	22522.2	24618.1	22715.5	20700.3	17137.6	25285.5	26933.2	20275.7	22952.3	22139.7	21306.1	16638.1	23759.3	19041.5	18373.4	19433.1	19714	17690.7	18674	20426.8	15621.1	17682.6	16564.2	15722.1	16398.5	14930.1	12307.9	15390.4	13329.5	10424.8
11834.3	10914.2	10064.1	25184.2	28598.1	30876.7	32676	29260.9	27755	27107.4	32027.2	25328	27416.2	22429.4	23125.2	27627.9	27884	22807.4	26601.1	31384.8	23732.5	26530	25657.5	29384.6	32275.6	29263.6	30240.9	22328.1	28591.8	22873.8	23343	26656.7	24801.5	23346.2	24305.1	28390.3	30022.6	25009.3	24894.8	22616.3	24105.9	27825.6	19570.5	27874.1	23267.5	23591.7	26302.4	25403.1	22248.7	24063.4	23765	23114.4	26367.3	19410.6	23597.7	23855.7	23199.9	23935.9	23470.4	25687.7	23221.7	25379.6	23425.3	21345.3	17670.6	26070.4	27772.1	20905.9	23668	22830.1	21979.4	17153.2	24505.5	19637.3	18943.8	20041.1	20339.4	18250.3	19264.7	21083	16119.7	18254.5	17104	16232.1	16953.3	15425.9	12723.5	15905.2	13786.4	10786.6
13993.1	12916.8	11915	30093.5	34177.7	36919	39017.1	34992.8	33149.5	32394.4	38303.2	30256.3	32768.3	26813.6	27627.9	33063	33312.3	27238.9	31763.8	37486.3	28371.5	31680.9	30661.1	35114	38561	34957.8	36099.1	26666	34149.7	27319.7	27895.9	31835.8	29635.7	27867.8	29066.4	33943.6	35845.9	29869.8	29753.8	27002.3	28782.3	33244.2	23377.9	33298.1	27791.9	28159.6	31449.7	30354.8	26574.4	28750.8	28374.3	27625.5	31491.8	23159.4	28197.8	28502	27711.2	28586.2	28045.8	30686.5	27741.9	30332.3	27973.7	25493.9	21107.7	31149	33176.4	24974.7	28268.6	27267.5	26224.7	20496.9	29255.2	23448.5	22634	23930.4	24261.4	21774.1	22984.3	25126.1	19220.1	21744.9	20362	19331.2	20124.6	18338.2	15106.1	18896.8	16350	12779.4
14282.3	13172	12146.2	30367.7	34488.3	37238.7	39418.1	35288.4	33474.5	32689.7	38629.7	30542.4	33061.9	27043.9	27884	33312.3	33630	27502.3	32083.3	37860	28616.8	31996.9	30941.1	35440.3	38933.9	35297.6	36479.6	26922.9	34486.5	27582.2	28148.6	32150.7	29907.8	28155.2	29307.3	34239.3	36215.4	30161.9	30020.8	27273.9	29073.6	33560.3	23595.9	33621.5	28060.7	28453.3	31719.5	30635.7	26827.4	29018.9	28661.9	27872.4	31802	23406.9	28456	28769.3	27977.9	28866.8	28303.2	30980.5	28002.9	30607.9	28253.8	25739.1	21301.8	31443.3	33500.6	25210.4	28546.8	27534.4	26510.8	20679.8	29560.8	23682.8	22841.7	24170.5	24533.6	22011.2	23237.7	25439	19442.5	22023.3	20634.6	19583.9	20459.5	18613.2	15350.2	19196.2	16636.9	13015.2
11696	10785.1	9944.52	24837.1	28204.3	30448.8	32233.7	28854.4	27376.7	26734.3	31583	24981	27037.9	22118.2	22807.4	27238.9	27502.3	22495.7	26239.7	30958.2	23403.5	26169.2	25304.4	28981	31835.1	28864.3	29833	22022.7	28202.6	22561	23021.3	26293.8	24460.4	23030.4	23966.5	27997.5	29616.4	24668.3	24551.3	22308.9	23779	27444.8	19301.6	27493.7	22949.7	23273	25937.7	25054.2	21943.9	23733.2	23442.5	22795.4	26008.3	19149.1	23272.9	23528.5	22882.9	23609.8	23147.4	25336.6	22903.3	25030.1	23106.9	21053.4	17427.2	25713.2	27393.7	20619.3	23345.7	22519	21684.5	16916.2	24174.5	19370.2	18683.1	19768.9	20067.8	18005.2	19006.7	20806.4	15905.2	18016.1	16882.4	16020.9	16743.8	15230.5	12565	15706.7	13618.1	10656.7
13659.9	12595.5	11613.4	28969.1	32899.2	35517	37610.9	33655.5	31937.6	31183.6	36840.6	29137.9	31537.3	25795	26601.1	31763.8	32083.3	26239.7	30612.8	36121	27294.3	30529.2	29515.7	33808	37142.8	33674.9	34810.4	25686.3	32902.9	26315.3	26851.4	30674.2	28530	26866.7	27950.9	32656.6	34555.7	28777	28636.2	26024.7	27741	32016.1	22510.7	32076.1	26771.6	27151.5	30252.8	29224.4	25594.7	27683.1	27348.4	26586.7	30341.3	22338.1	27144.2	27444.5	26692	27541.1	26999.4	29555.6	26714.6	29196.1	26957.3	24556.3	20321.3	29995.6	31959.5	24050.5	27235.1	26269.1	25300.5	19726.4	28205.7	22595.9	21789.2	23061.8	23415.1	21006	22177.3	24285.3	18557.3	21026.3	19703.8	18698.7	19551.2	17779.9	14667.3	18340.7	15900.9	12442.6
16110.2	14856.2	13698.8	34179.9	38822.1	41918	44388.4	39720.1	37686.2	36796.4	43487.3	34380.2	37214.1	30435.4	31384.8	37486.3	37860	30958.2	36121	42631.4	32208.5	36023.1	34828.6	39898.1	43838.8	39741.8	41079.4	30305.4	38828.9	31047.9	31683.5	36197.5	33664.9	31698.3	32983.5	38542.4	40780.5	33955.7	33791.8	30703.5	32733.4	37782.7	26557.7	37854.4	31589.7	32036.5	35702.9	34486.9	30197	32665.8	32269.6	31372.1	35805.2	26352.2	32031.4	32386.6	31496	32498.4	31858.9	34877.8	31522.2	34455.6	31811.1	28973.3	23972.7	35399	37721.5	28378.7	32140.6	30999.5	29852.7	23273.1	33288.6	26663.1	25710.2	27212.5	27628.5	24784.6	26168.5	28659.8	21895.4	24810.5	23247.6	22063.9	23065	20976.9	17300.8	21640.1	18757.4	14674.6
12105.9	11168	10299.4	25847	29352.8	31698.5	33530.4	30041.3	28481.5	27822.6	32884.9	25992.8	28140.4	23023.5	23732.5	28371.5	28616.8	23403.5	27294.3	32208.5	24363.4	27222.8	26334.2	30160.2	33126.2	30033	31026.9	22912.4	29341	23472.3	23958.4	27355.3	25455.4	23952.2	24952.6	29146.8	30806.1	25663.9	25553.5	23203.7	24734.3	28558.5	20084	28606.6	23877.4	24204.2	27002.3	26073.9	22830.9	24696.6	24384.3	23725.6	27058.2	19911.4	24221.4	24484.8	23808.6	24563	24088.6	26363.2	23832.1	26051.7	24038.1	21904.9	18134.4	26757.9	28503.8	21455.3	24289.3	23429.7	22547.2	17605.4	25146	20151	19443.6	20564.7	20863.4	18722.1	19762.4	21621	16533.4	18717.4	17533.9	16642.1	17363.1	15806.2	13032.3	16294.2	14116.4	11040.4
13624.5	12562.5	11583	28891.6	32810.9	35422.5	37508.6	33566	31851.3	31100.1	36743.8	29060.2	31452.7	25726.4	26530	31680.9	31996.9	26169.2	30529.2	36023.1	27222.8	30446.7	29436.8	33717.3	37042.5	33584.2	34715.3	25618.3	32813.9	26244.9	26779.7	30592.3	28454.2	26794	27877.1	32570.6	34461.9	28699.4	28560.2	25953.6	27666	31930.4	22451.2	31989.4	26699.7	27078.2	30172.7	29146.9	25526.4	27609.3	27274.6	26516.4	30259.8	22278	27073	27372.1	26620.9	27467.7	26927.4	29476.9	26643.6	29119.1	26884.9	24491.3	20268.7	29915.8	31874.4	23986.8	27162.3	26199.4	25231.9	19674.9	28130.5	22536	21732.4	23000	23351.8	20949.8	22117	24218.9	18508	20969.6	19650.6	18648	19497.9	17731.8	14628.5	18289.9	15858.7	12409.7
13112.2	12095	11153.7	27943.2	31734.3	34266.3	36260.1	32473.6	30797.2	30079.3	35546.3	28102.4	30422.6	24887.6	25657.5	30661.1	30941.1	25304.4	29515.7	34828.6	26334.2	29436.8	28470.4	32608.1	35818.4	32473.8	33556.1	24771.9	31727.3	25378.2	25901.4	29578.3	27519.5	25901.8	26971.3	31506.6	33314.5	27749.8	27624.3	25092	26746.8	30877.3	21712.2	30931.8	25817.2	26175	29188.8	28188.5	24684.2	26700.8	26368	25648	29257.9	21532.6	26183.7	26470.5	25741.8	26558.3	26042.9	28503.8	25765.8	28163.4	25992.7	23682.3	19602.4	28929.6	30819.8	23196.2	26262.9	25332.2	24385.3	19030.4	27191.9	21787.9	21018.1	22236.4	22565.2	20246.7	21373.9	23391.2	17881.5	20249.6	18970.9	18005.6	18797.9	17107	14105.8	17639.5	15283.1	11954.7
15028.3	13862	12783.2	32003	36346.9	39249	41538.6	37194.2	35275.3	34450.9	40717.3	32185.8	34843.7	28501.9	29384.6	35114	35440.3	28981	33808	39898.1	30160.2	33717.3	32608.1	37350.4	41031.7	37198.3	38439.8	28370.4	36342.4	29065.5	29665	33880.2	31518.5	29667	30889.5	36087.7	38162.7	31784.3	31639.1	28739	30636.2	35367.6	24865.2	35432	29570.6	29981.4	33431.5	32286.4	28270.1	30581.5	30202.3	29374.3	33513.2	24661.7	29989	30318.7	29483.3	30419.5	29827.6	32648.4	29510.3	32258.1	29773.4	27123.3	22447.1	33137.1	35304.7	26567.3	30083	29015.9	27933	21793	31150.1	24956	24071.5	25469.9	25848.8	23191.5	24484.4	26800.4	20483.4	23199.6	21734.8	20629.3	21541.4	19601.5	16162	20214.4	17513.9	13698.9
16538.3	15253.4	14065.9	35151.1	39926	43113.3	45643.6	40854	38753.6	37842.6	44729	35355.2	38272.9	31303	32275.6	38561	38933.9	31835.1	37142.8	43838.8	33126.2	37042.5	35818.4	41031.7	45082.6	40868.8	42239.1	31163.7	39928.5	31927.6	32584.3	37222.4	34621	32593.2	33925.1	39641.3	41933	34917.5	34753.1	31571.3	33658.8	38854.9	27311.1	38927.5	32485.2	32940.7	36721.1	35466.9	31053	33593.3	33181.9	32264.5	36818.9	27094.4	32941.6	33306.1	32388.7	33418.6	32764.1	35866.8	32416.5	35435.5	32711.3	29794.3	24652.6	36404.1	38790.6	29183.7	33051.1	31877.6	30693.1	23934.5	34228.6	27417.4	26440	27982.2	28404.8	25482.2	26904.9	29460.9	22509	25501.7	23892.9	22677.5	23693.7	21553.9	17773	22233.1	19265.7	15069.6
15001.9	13835.3	12757.7	31870.1	36196.9	39084	41378.6	37036	35134.8	34308.5	40546.4	32055.2	34698.4	28380.5	29263.6	34957.8	35297.6	28864.3	33674.9	39741.8	30033	33584.2	32473.8	37198.3	40868.8	37050.4	38293.6	28256.1	36198.6	28948.1	29542.1	33746.6	31388.9	29551.7	30756.5	35936.9	38015.7	31657.6	31507.7	28625.2	30516.4	35225.6	24763.1	35290.8	29452	29866	33290.3	32154.6	28155.2	30456.5	30084.3	29252.1	33380.7	24567.7	29865.8	30195.9	29365	30298.7	29704.8	32517.6	29390.4	32125.6	29656.6	27014	22354.1	33003.6	35165.6	26459.2	29964.1	28900.9	27828.3	21701.7	31031.5	24857.9	23972.5	25369.9	25753.9	23104.6	24393.4	26709.8	20409.4	23122.3	21664.9	20561.7	21486.5	19544.9	16118.9	20160.1	17472.5	13668.6
15572	14356	13236.1	32932.3	37402.7	40378.1	42776.3	38259.2	36315.6	35451.7	41885.5	33127.7	35852.5	29320.2	30240.9	36099.1	36479.6	29833	34810.4	41079.4	31026.9	34715.3	33556.1	38439.8	42239.1	38293.6	39592.1	29203.7	37415.7	29918.9	30525.7	34881.3	32435.4	30551.3	31770.6	37126.8	39301	32721.2	32555.3	29591	31546	36404.3	25590.4	36475	30440.1	30877.5	34391.4	33227.1	29098.5	31473.9	31099.4	30224.2	34502.4	25402.4	30860.6	31204.5	30349.3	31316.7	30695.3	33606.7	30373.1	33194.7	30655.3	27919.4	23099.5	34106.9	36345.6	27344.2	30970.8	29871.1	28776	22423	32081.1	25694.7	24771.2	26224.6	26634.2	23890.9	25225.4	27635.8	21109.9	23927.3	22424.6	21280	22268.4	20243.2	16702.2	20887.2	18114.3	14176.2
11456.6	10563.6	9740	24314.6	27610	29807.3	31554.2	28246.3	26800.2	26171.6	30918.2	24456.1	26468.5	21652.9	22328.1	26666	26922.9	22022.7	25686.3	30305.4	22912.4	25618.3	24771.9	28370.4	31163.7	28256.1	29203.7	21561	27608.3	22086.9	22536.9	25740.9	23946.2	22546.3	23462.1	27408.6	28992.3	24149.1	24035.1	21838.9	23278.6	26867.3	18897	26914	22466.7	22783.5	25391.5	24527.5	21482.9	23234	22949.3	22316.4	25461	18747.4	22784.8	23034.6	22402.2	23113.7	22660.5	24803.9	22422	24504	22620.8	20611.9	17063.3	25172.2	26817.4	20186.3	22854.7	22046.2	21228.6	16562.1	23666.7	18963.9	18292	19353.4	19646.1	17627.7	18607.1	20369	15572.6	17638.9	16529.4	15685.3	16395.4	14912.8	12305	15378.1	13336.5	10437.1
14669.8	13527.9	12473.9	31137.8	35364.3	38182.8	40428.3	36181.7	34328.5	33519.9	39609.7	31319.4	33900.4	27727.5	28591.8	34149.7	34486.5	28202.6	32902.9	38828.9	29341	32813.9	31727.3	36342.4	39928.5	36198.6	37415.7	27608.3	35367.7	28284.2	28863	32971.9	30667.3	28875.5	30047.5	35107.9	37143.8	30931.1	30782.6	27969.9	29817.1	34415.6	24194.9	34479.4	28776	29182.3	32523.1	31415	27509.6	29756.8	29394.8	28579.2	32614.5	24006.4	29179	29501.6	28691	29603.4	29022.3	31770.6	28715.2	31386	28976	26394.2	21841.6	32244.3	34357.3	25851.7	29276	28237.2	27192.1	21203.6	30319.2	24287.8	23421.9	24788.3	25165.5	22576.3	23835.5	26100.4	19944	22596.5	21173.2	20094.6	21003.8	19103.7	15756.9	19705.5	17081.1	13364.3
11728.2	10814.9	9971.99	24909.6	28286.5	30538.2	32326.8	28939.1	27456	26812.2	31676.1	25053.7	27116.7	22182.9	22873.8	27319.7	27582.2	22561	26315.3	31047.9	23472.3	26244.9	25378.2	29065.5	31927.6	28948.1	29918.9	22086.9	28284.2	22626.7	23088.5	26370.2	24531.8	23096.8	24037	28079.8	29701.8	24739.8	24623.1	22373.1	23847.5	27524.8	19358.1	27573.5	23016.3	23340.1	26013.7	25127.4	22007.8	23802.4	23510.3	22862.2	26083.7	19204.2	23341.2	23597.4	22949.6	23678.4	23215	25410.5	22970.1	25103.5	23174.1	21114.8	17478.4	25788.2	27473.6	20679.4	23413.6	22584.7	21746.8	16965.9	24244.8	19426.6	18738	19826.1	20125.2	18057.2	19061.2	20865.7	15951	18067.4	16930.3	16066.4	16790.3	15273.3	12600.2	15750.2	13656	10686.1
11925.5	11000.3	10144.3	25422.5	28870.7	31174	32985.5	29543.4	28017.3	27365.3	32338	25566.8	27677.7	22642.8	23343	27895.9	28148.6	23021.3	26851.4	31683.5	23958.4	26779.7	25901.4	29665	32584.3	29542.1	30525.7	22536.9	28863	23088.5	23564.6	26908.3	25036.5	23563.9	24538.5	28663.2	30306.1	25245.1	25131.8	22827.8	24332.5	28090.1	19753.6	28139.2	23487.1	23812.1	26555.1	25644.5	22457.4	24291.3	23987.9	23334	26616.6	19589.4	23821.1	24081.6	23418.7	24161.2	23693.1	25931	23440.8	25621.6	23646.1	21545.4	17834.8	26318.2	28036.8	21103.1	23892	23045.6	22183.6	17314.4	24736.1	19821.4	19122.1	20229.4	20527.6	18419	19443.9	21276.9	16267	18419.7	17256.8	16378.6	17097.3	15560.3	12830.5	16043.7	13900.5	10873.4
13687.9	12621.3	11637.5	29029.5	32968.6	35594.9	37689.9	33729.5	32003.7	31249.7	36925.3	29199.6	31603.9	25849.9	26656.7	31835.8	32150.7	26293.8	30674.2	36197.5	27355.3	30592.3	29578.3	33880.2	37222.4	33746.6	34881.3	25740.9	32971.9	26370.2	26908.3	30739.8	28591.3	26921.4	28011.9	32730.2	34627.8	28836.7	28698.3	26076.1	27798.3	32084.9	22558.8	32143.9	26827.5	27207.1	30319.4	29288.1	25648.1	27742	27404.9	26644.4	30405.7	22383.4	27204.5	27505	26749	27599.9	27056.7	29619.4	26771.8	29260.7	27014.3	24608.9	20365.9	30060.9	32029.9	24102.2	27293.7	26326.3	25352.1	19769.5	28267.3	22644.8	21837.8	23110.4	23463.1	21050	22222.6	24335.1	18596.4	21069.8	19743.9	18736.8	19589.3	17815.4	14697.3	18376	15933.5	12467.3
